id,msbase,ms1800,ms1815,ms1830,ms1845,ms1900,ms1915,ms1930,ms1945,ms2000,ms2015,ms2030,ms2045,ms2100,ms2115,speedlimit,frc,streetname
14697,29,35,26,19,29,27,23,,20,37,,20,26,,,50,5,Middenweg
14698,13,40,26,7,15,11,35,34,22,,,,9,25,15,50,4,Wethouder Frankeweg
14699,24,18,,,,33,35,29,27,35,33,,,25,33,50,4,Wethouder Frankeweg
14704,48,51,50,28,28,48,23,,58,37,,51,34,,,50,5,Middenweg
14707,43,51,46,34,,34,,41,41,48,,50,48,,,50,5,Kamerlingh Onneslaan
14708,10,4,,,,,,,,,17,,,,,35,6,Senefelderstraat
14713,40,48,43,,46,47,45,30,42,42,45,58,45,44,46,50,4,Hugo de Vrieslaan
14714,46,48,49,45,53,49,44,46,46,,60,,46,65,,50,4,Hugo de Vrieslaan
14721,16,11,,,,,,,,,,,,,13,35,6,Pieter Zeemanlaan
14729,49,53,,49,,43,59,,55,56,50,,64,54,41,50,5,Nobelweg
14730,46,49,58,34,55,,24,52,,56,57,59,,,,50,5,Nobelweg
14737,31,25,37,39,,34,,,24,31,40,33,,22,39,50,4,Middenweg
14740,13,28,11,19,,5,22,13,35,37,7,,,,,50,4,Middenweg
14744,14,31,12,,14,17,34,20,15,17,13,29,33,18,14,50,4,Hugo de Vrieslaan
14745,33,32,42,32,17,38,24,39,25,,13,,46,48,,50,4,Hugo de Vrieslaan
14753,17,20,22,20,19,,24,17,,21,27,40,,,,50,5,Nobelweg
14776,11,33,,,46,36,,,42,,,,,,45,20,7,Maasdrielhof
14781,36,36,37,,32,30,43,53,34,,,49,40,41,31,35,6,Krugerstraat
14785,32,35,27,,27,30,43,44,28,,13,35,33,35,21,35,6,Krugerstraat
14791,39,34,,,65,36,,,45,,,,,,45,50,5,Schalk Burgerstraat
14794,36,38,28,,31,30,43,45,30,,,46,40,44,33,35,6,Krugerstraat
14802,30,30,,,36,24,,,39,,,,,,37,50,5,Schalk Burgerstraat
14803,32,32,43,,33,22,43,52,30,,,35,39,40,31,35,6,Krugerplein
14810,35,31,,,45,34,,,40,,,,,,38,50,5,Schalk Burgerstraat
14816,33,30,,,40,33,,,40,,,,,,37,50,5,Krugerplein
14817,32,30,,,36,31,,,40,,,,,,37,50,5,Schalk Burgerstraat
14823,48,12,18,25,38,,67,62,59,45,,53,43,44,,50,5,Holendrechtdreef
14824,49,6,12,28,45,,65,64,43,,,54,43,48,,50,5,Holendrechtdreef
14825,51,51,57,49,72,,,,,58,64,52,56,56,47,50,5,Holendrechtdreef
14830,52,53,56,49,71,,,,,56,65,52,56,52,48,50,5,Holendrechtdreef
14831,50,30,13,39,47,,63,63,44,,60,51,43,46,,50,5,Holendrechtdreef
14838,49,9,10,49,46,,58,58,46,,53,51,43,49,,50,5,Holendrechtdreef
14839,20,43,49,45,70,,,,,59,60,54,54,50,49,20,7,Nobelweg
14841,41,8,13,48,47,,59,61,44,,57,51,43,47,,50,5,Nobelweg
14842,49,38,,,65,49,16,,47,,,,,,45,50,5,Holendrechtdreef
14843,42,54,54,48,71,,,,,58,66,55,55,51,49,50,5,Nobelweg
14853,9,37,,,65,49,,,47,,,,,,45,20,7,Holendrechtplein
14857,42,4,13,28,38,,,,,43,25,31,40,28,35,50,5,Nobelweg
14870,12,38,,,42,49,16,,50,,,,,,45,20,7,Nieuwlandhof
14973,15,14,19,17,89,26,,22,10,25,,23,,26,39,50,5,Maxwellstraat
14983,18,17,,18,,21,19,,24,29,31,,27,39,44,50,5,Nobelweg
14984,32,22,26,17,39,,24,41,,49,29,33,,,,50,5,Nobelweg
14986,11,8,8,14,20,26,,15,7,20,,21,,26,39,50,5,Maxwellstraat
14987,38,44,45,,41,44,30,45,44,42,43,52,32,39,49,50,4,Hugo de Vrieslaan
14988,22,40,28,18,32,36,29,31,51,,40,,27,65,,50,4,Hugo de Vrieslaan
14999,29,76,81,72,85,77,78,78,80,87,82,84,79,80,70,20,7,Kapteynstraat
15021,60,7,6,7,5,8,9,45,64,71,69,61,66,68,67,80,2,Gooiseweg
15025,35,36,57,12,42,42,,39,40,37,53,,,,,50,5,Buytenweg
15044,25,98,100,98,102,87,97,98,92,97,91,87,83,97,94,35,6,Linnaeusparkweg
15047,16,90,92,94,91,89,91,92,93,92,97,87,97,95,89,35,6,Van 't Hofflaan
15049,25,33,92,101,98,101,100,100,101,98,98,100,102,101,101,35,6,Linnaeusparkweg
15053,25,44,,21,43,41,,48,44,49,52,,,,,30,7,Karekiet
15061,37,96,96,93,99,82,91,97,88,95,88,83,83,94,90,50,4,Middenweg
15062,9,51,47,,50,49,46,,,,,30,,43,,30,6,Vergulden Wagen
15070,32,24,,,19,,,,,18,,,,,,30,6,Linnaeusparkweg
15073,11,29,,,,,38,,,,,,,,,35,6,Middenweg
15075,28,28,43,27,47,32,,39,40,37,8,,,,,30,4,Tureluurweg
15076,33,27,,,33,,,19,,27,,,,,,50,4,Middenweg
15086,36,37,42,36,47,38,,39,42,37,46,,,,,50,4,Middenweg
15093,43,30,,,39,,,36,,38,,,,,,80,3,Provincialeweg
15094,15,45,50,58,60,43,45,57,46,45,47,55,,53,51,35,6,Helmholtzstraat
15099,17,42,36,41,45,40,46,41,48,,,44,43,,45,35,6,Curiestraat
15102,43,40,47,50,50,51,51,42,55,50,52,61,48,46,,35,6,Kruislaan
15104,46,23,6,11,38,19,2,,54,46,,41,57,45,46,35,6,Kruislaan
15105,33,36,39,35,,37,27,38,45,34,34,38,37,60,26,50,3,Elsrijkdreef
15106,12,42,,21,28,45,,42,43,51,49,,,,,50,4,Langbroekdreef
15142,32,30,,,,,38,,,,,,,,,30,6,Rietzangerweg
15147,22,23,,,,,37,,,,,,,,,30,6,Rietzangerweg
15163,30,79,86,80,80,86,85,79,84,83,86,79,82,88,83,30,7,Rijksstraatweg
15166,38,41,,21,32,40,,41,26,44,13,,,,,35,6,Kruislaan
15198,39,31,,21,84,33,,45,35,47,,,,,,35,6,Kruislaan
15222,21,28,16,24,10,8,18,20,39,37,29,,,,,50,4,Middenweg
15241,28,21,,,,,36,,,,,,,,,30,6,Rietzangerweg
15306,25,51,,,,,19,,,,,19,,,,35,6,Linnaeusparkweg
15320,18,16,,,,,3,,,,,31,,,,35,6,Linnaeusparkweg
15350,30,33,33,37,46,38,32,41,34,,,,39,40,39,50,4,Wethouder Frankeweg
15352,31,30,,,,40,40,29,37,33,50,,,40,29,50,4,Wethouder Frankeweg
15374,23,41,46,43,,45,42,44,51,38,36,44,38,41,26,35,6,Johannes van der Waalsstraat
15383,18,39,41,37,,38,37,38,45,35,33,37,38,39,26,35,6,Johannes van der Waalsstraat
15385,18,15,,,,,18,,,,,23,,,,35,6,Linnaeusparkweg
15386,20,46,47,45,55,49,50,47,52,,,45,53,,51,35,6,Linnaeusparkweg
15388,56,25,,,,41,,,,,,,,,,20,7,Lavoisierstraat
15392,27,39,41,37,,37,38,38,43,32,33,34,42,58,26,35,6,Max Planckstraat
15396,16,20,,13,,41,,,,,,,,,,50,7,Eekholt
15397,38,42,40,40,51,45,44,41,46,,,41,50,,48,50,3,Daalwijkdreef
15399,27,28,,39,,41,,,,,,,,,,50,7,Eekholt
15412,27,60,62,66,72,52,60,64,74,65,73,65,,65,70,35,6,Max Planckstraat
15414,21,59,45,58,51,40,66,38,65,61,52,62,62,,51,35,6,Max Planckstraat
15416,60,65,59,69,,,67,48,67,66,52,62,65,,,80,3,Provincialeweg
15417,54,51,57,61,63,46,69,64,76,65,69,65,,57,61,80,3,Provincialeweg
15418,30,45,45,41,44,46,33,24,55,33,48,36,,38,49,80,3,Provincialeweg
15427,31,44,47,35,40,,,,34,,21,,35,44,29,80,3,Provincialeweg
15428,30,45,49,,45,46,22,31,,37,33,33,,,80,80,3,Provincialeweg
15429,20,31,,,38,,,,,,20,,11,20,21,80,3,Provincialeweg
15430,57,64,56,69,,,64,63,,63,51,55,58,,,80,3,Provincialeweg
15431,31,31,31,,30,32,30,44,23,37,36,36,29,24,80,80,3,Provincialeweg
15433,40,41,41,,40,36,36,45,40,42,40,49,40,24,80,80,3,Provincialeweg
15434,41,61,36,68,38,,61,59,,61,51,54,46,20,23,80,3,Provincialeweg
15435,82,91,93,95,96,80,88,97,87,94,79,81,82,88,91,100,0,AnonymousRoadnl10156180
15436,70,65,76,83,77,73,74,76,78,77,75,81,77,76,80,70,0,AnonymousRoadnl10156172
15437,52,55,52,61,49,,54,,,50,,56,48,59,,50,4,Rijnkade
15439,101,100,106,102,109,103,105,104,101,102,100,104,105,102,100,100,0,Ringweg-Oost
15440,78,63,83,91,83,83,83,83,85,85,86,82,84,82,90,100,0,AnonymousRoadnl10156172
15441,92,90,94,90,94,93,93,94,100,97,99,94,99,101,100,100,0,Ringweg-Oost
15443,80,82,86,83,85,86,87,82,86,87,89,83,87,90,88,70,0,AnonymousRoadnl10156247
15450,92,46,36,39,33,,44,,,41,,38,37,44,,100,0,Ringweg-Oost
15451,36,92,92,89,92,91,92,92,98,98,100,94,100,101,99,50,4,Rijnkade
15452,80,65,86,92,88,84,84,83,87,88,94,86,87,84,91,100,0,AnonymousRoadnl10156172
15453,92,93,93,89,93,91,93,94,98,98,101,93,100,100,98,100,0,Ringweg-Oost
15454,83,72,90,96,92,89,89,86,94,90,98,87,90,90,92,100,0,AnonymousRoadnl10156172
15456,100,60,52,56,49,,56,,,51,,56,52,59,,100,0,Ringweg-Oost
15457,51,94,105,103,108,104,102,105,102,103,100,104,112,101,99,50,4,Rijnkade
15458,78,88,88,84,78,104,,,92,,,,,101,80,100,0,A10
15459,94,90,100,100,95,99,98,97,100,99,100,98,102,97,98,100,0,Ringweg-Oost
15465,29,41,28,37,29,,31,,,32,42,35,28,32,,50,4,Verlengde Rijnkade
15466,44,43,35,51,43,,31,,,38,42,37,32,34,,50,6,Science Park
15471,81,55,52,70,52,,55,,,51,,54,50,56,,100,0,A10
15472,51,88,94,88,84,107,,,99,,,,,89,79,50,4,Rijnkade
15475,46,51,44,57,47,,50,,,42,44,42,47,50,,50,4,Rijnkade
15486,35,32,,,42,,,,,,,49,36,29,,50,4,Amstellandlaan
15487,40,33,,,,,,,,,,49,7,,,50,4,Amstellandlaan
15490,26,24,34,23,26,,28,,,26,,37,25,29,,50,4,Rijnkade
15493,35,42,,37,,,,,,,,49,43,,,50,4,Amstellandlaan
15495,28,21,,33,,,,,,,,38,32,,,50,4,Amstellandlaan
15496,34,52,,39,,,,,,,,49,42,,,50,4,Amstellandlaan
15501,34,35,,,,,,,,,,49,15,,,50,4,Amstellandlaan
15504,34,52,,39,,,,,,,,49,41,,,50,4,Amstellandlaan
15505,42,44,,45,,,,,,,,54,39,,,50,4,Amstellandlaan
15506,45,45,,46,,,,,,,,71,39,,,50,4,Amstellandlaan
15511,41,50,,47,,,,,,,,76,42,,,50,4,Amstellandlaan
15523,21,19,29,,,,,,,24,,,,,28,30,4,Pijlkruid
15524,21,22,,,19,,,,,,,25,,,21,30,4,Pijlkruid
15525,19,17,,,,,,,,,,26,,,12,30,4,Boven Rijkersloot
15526,26,9,34,,,,,,,29,,,,,34,30,4,Boven Rijkersloot
15541,8,17,,,,,,,,,,,,,,30,7,Kruidenhof
15542,21,8,,,,,,,,,,,,,,30,7,Kruidenhof
15549,20,8,,,,,,,,,,,,,,35,6,Ritzema Bosstraat
15552,24,19,28,,,,,,,,,,,,51,30,4,Boven Rijkersloot
15561,2,11,,,,,,,,,,,,,,30,7,Kruidenhof
15570,24,29,,14,24,,,,,,,23,,,16,30,4,Boven Rijkersloot
15571,24,30,34,,21,,,16,,25,,,,,24,30,4,Boven Rijkersloot
15584,36,36,57,12,33,38,,39,40,37,42,,,,,50,4,Middenweg
15585,31,36,57,12,27,31,,39,40,37,27,,,,,50,4,Middenweg
15589,18,34,24,12,56,28,30,14,45,17,11,,,,,35,6,Kruislaan
15597,26,34,48,12,7,31,,29,31,37,14,,,,,35,6,Waarschapsstraat
15607,15,21,12,21,48,11,,11,10,23,21,,,,,35,6,Kruislaan
15609,37,37,57,12,41,42,,39,40,37,53,,,,,50,4,Middenweg
15610,39,41,15,21,41,46,,43,44,47,48,,,,,35,6,Kruislaan
15621,38,39,24,21,42,41,,37,45,47,45,,,,,35,6,Kruislaan
15627,37,40,57,12,41,42,,39,40,37,53,,,,,50,4,Middenweg
15633,37,39,57,12,37,40,,39,40,37,46,,,,,50,4,Middenweg
15634,16,51,48,45,48,40,60,,49,60,47,50,,44,60,50,4,Sluisplein
15638,25,36,41,14,37,59,31,55,,13,,28,,36,33,50,4,Sluisplein
15641,15,49,59,50,64,60,92,,69,77,65,65,,75,67,35,6,Diedrick van Haarlemstraat
15645,22,46,20,12,30,70,68,64,,74,,60,,65,64,35,6,Diedrick van Haarlemstraat
15649,20,53,43,42,46,51,60,,41,60,38,50,,31,60,50,4,Hoger-Amstellaan
15653,29,39,41,36,50,55,34,53,6,48,,34,,28,36,50,4,Hoger-Amstellaan
15668,47,32,,,,,,,,,,,,,,20,7,Demerarastraat
15685,23,41,,9,,,35,,,34,,,,28,34,50,5,Dolingadreef
15687,25,41,,9,14,,28,,17,34,,11,,28,23,50,3,Dolingadreef
15692,22,18,5,28,21,21,23,19,36,27,22,36,,26,23,50,4,Hoger-Amstellaan
15705,14,16,16,20,46,64,39,53,,45,,41,,62,50,30,6,Koningin Emmalaan
15710,25,32,28,35,30,41,37,33,39,36,41,41,,43,37,20,7,Sinnigvelderstraat
15722,27,26,24,,4,,27,,,,,10,,,,35,6,Berthold Brechtstraat
15725,45,25,,22,,,25,,,,,,,,13,35,6,Berthold Brechtstraat
15736,19,55,57,49,66,60,82,,67,76,65,65,,78,72,30,6,Koningin Emmalaan
15740,33,51,35,18,57,70,68,66,,72,,61,,62,62,30,6,Koningin Emmalaan
15744,26,60,36,12,57,65,67,63,,72,,59,,63,61,35,6,Berthold Brechtstraat
15746,58,26,10,,5,,27,,,,,10,,,,80,3,Provincialeweg
15747,22,54,56,48,65,57,82,,70,76,65,63,,78,71,35,6,Berthold Brechtstraat
15754,37,34,35,39,39,22,47,37,46,42,48,53,,45,49,50,3,Dolingadreef
15762,27,50,,,39,,49,,54,,,54,42,,44,35,6,Lageweyselaan
15764,46,41,48,48,53,57,52,45,52,58,60,61,,55,51,50,3,Dolingadreef
15767,41,50,,,38,,50,,48,,,51,42,,44,50,3,Dolingadreef
15772,35,46,,,36,,47,,44,,,46,42,,38,50,3,Dolingadreef
15783,25,24,,22,,,25,,,,,,,,15,35,6,Bernard Shawsingel
15925,25,20,,,,26,,,,,19,,,,24,30,5,Gemeenschapspolderweg
15882,25,9,26,27,,32,,,,,32,29,,26,,30,5,Koningin Wilhelminalaan
15898,36,48,,,43,,37,,47,55,52,45,42,,41,50,3,Dolingadreef
15901,4,41,,,37,,21,,35,40,52,33,36,,29,30,7,Prinses Ireneplantsoen
15904,8,7,26,25,,16,,,,,33,32,,28,,30,6,Prinses Marijkelaan
15911,10,18,19,,16,,16,29,,,25,,,,,30,6,Strandvlietlaan
15921,22,21,,,,23,,,,,19,,,,25,30,5,Gemeenschapspolderweg
15922,22,19,,,26,,,,,,15,,,,21,30,5,Gemeenschapspolderweg
15956,22,23,,,,23,,,,,26,,,,30,20,7,Heemraadweg
15966,22,19,,24,,19,23,,,6,30,,,26,22,50,5,Dolingadreef
15971,28,22,7,5,17,41,26,20,32,35,,50,,33,28,35,6,H. Marsmanstraat
15983,35,20,,,,22,,,,,20,,,,25,50,5,Dolingadreef
15984,27,33,,,34,,29,,34,15,,,,28,24,20,7,Heemraadweg
15985,35,25,,,,22,,,,,21,,,,29,50,5,Dolingadreef
15986,21,20,,31,,37,32,,,27,37,,,45,27,20,7,Heemraadweg
15995,23,48,,39,51,,42,,63,50,,55,,56,45,35,6,H. Marsmanstraat
16010,21,12,,,18,,18,,20,,,,,23,21,50,5,Dolingadreef
16013,26,9,5,28,21,41,16,19,32,27,,36,,26,,20,7,Heemraadweg
16019,23,41,,34,23,,28,,27,34,,14,,28,23,20,7,Heemraadweg
16024,21,86,,,,,,,,,,,,,,20,7,Daalwijkdreef
16039,26,39,,40,42,,39,,58,35,,44,,44,35,20,7,Heemraadweg
16041,30,41,,40,29,,28,,29,34,,38,,28,34,50,3,Daalwijkdreef
16048,13,4,5,4,9,41,16,19,32,29,,47,,31,,50,3,Daalwijkdreef
16065,50,26,,,,,,,,,,,,,,35,7,Pablo Nerudalaan
16066,42,32,,,,,,,,,,,,,,35,7,Pablo Nerudalaan
16072,20,9,,,11,,,,,,,,,15,,35,6,Dostojevskisingel
16073,30,39,,43,19,,,,,,83,,,18,39,50,5,Dolingadreef
16074,32,31,,,,,,,,,,,,15,26,50,5,Dolingadreef
16077,15,21,,,,,,,,,,,,,,20,7,Alexander Dumaslaan
16078,16,22,,,,,,,,,,,,,,20,7,Alexander Dumaslaan
16079,22,26,,,,,,,,,,,,,,20,7,Pablo Nerudalaan
16080,40,19,,,,,,,,,,,,,,20,7,Pablo Nerudalaan
16081,19,11,,,16,,,,,,,,,,,35,6,Agatha Christiesingel
16082,13,26,,,12,,,,,,,,,,,35,6,Agatha Christiesingel
16087,38,43,,,29,,16,,30,15,,,,33,38,50,5,Dolingadreef
16088,31,28,,,21,,,,30,15,,4,,41,34,50,5,Dolingadreef
16089,32,18,,42,,,17,,,16,41,,,35,46,50,5,Dolingadreef
16090,34,18,,44,,,20,,,20,45,,,36,47,50,5,Dolingadreef
16093,40,28,,44,,38,34,,,30,47,,,41,40,50,5,Dolingadreef
16094,41,49,,,34,,25,,42,15,,,,37,40,50,5,Dolingadreef
16102,32,39,,,36,,27,,,,,,,21,,50,6,Kruislaan
16104,22,24,,,,,30,,,20,,8,,25,,35,6,Andersensingel
16107,19,16,,15,,,18,,,18,,7,,20,14,30,5,Andersensingel
16115,36,38,,,32,,23,,,,,,,19,,50,6,Kruislaan
16117,22,26,,,,,29,,,16,,8,,,,35,6,Andersensingel
16139,43,50,,,52,,,,,,,,,44,,50,5,Dalsteindreef
16238,50,69,58,65,60,56,55,65,,55,54,55,57,55,,50,4,Diemerpolderweg
16150,43,49,,,44,,,,,,,,,43,,50,5,Dalsteindreef
16153,44,49,,,44,,,,,,,,,38,,50,5,Dalsteindreef
16178,34,37,,,38,,,,,,,,,35,,50,5,Dolingadreef
16188,2,70,94,61,117,100,101,100,125,102,101,112,109,91,88,50,6,Science Park
16239,18,4,,,,,,,,,,,,,22,50,4,Vogelweg
16193,34,89,89,88,87,94,84,86,90,91,95,96,89,86,86,50,5,Dalsteindreef
16194,87,37,,,38,,,,,,,,,36,,100,0,A9
16197,13,61,89,57,99,97,97,104,106,102,100,110,101,91,85,35,7,Science Park
16202,38,45,72,63,98,93,97,101,104,100,99,105,105,96,84,50,5,Dalsteindreef
16203,94,47,,,41,,,,,,,,,39,,100,0,A9
16224,38,38,,,40,,,,,,,,,41,,50,5,Dolingadreef
16226,36,31,92,102,98,101,102,102,101,101,100,102,103,103,101,50,5,Dolingadreef
16228,94,99,97,99,101,95,97,99,98,99,99,90,96,97,94,100,0,A1
16229,98,30,92,102,100,102,100,103,104,101,100,103,103,103,103,100,0,A1
16230,97,31,92,103,100,101,101,102,101,101,100,102,103,103,101,100,0,A1
16233,27,21,,,33,,33,38,,29,,,,,,50,4,Vogelweg
16241,29,4,,,,,,,,,,,,,,50,4,Vogelweg
16242,13,31,,,,,36,32,,19,,,,,,35,6,Charlotte Brontéstraat
16243,31,16,,,,,,,,,,,,,,50,5,Buytenweg
16244,16,20,,40,30,,28,,21,37,42,,,30,21,35,6,Alexander Dumaslaan
16245,26,26,,,18,,,,,,,,,,,50,5,Buytenweg
16250,40,36,44,51,47,36,46,51,,35,45,31,45,43,,50,4,Diemerpolderweg
16251,94,11,,,,,,,,,,,,,,100,0,A1
16252,12,98,97,99,101,92,96,98,98,98,98,89,96,97,92,35,6,Charlotte Brontéstraat
16255,25,40,,,23,,,,,,,,,44,,30,7,Karekiet
16261,94,99,97,99,101,95,97,99,98,99,99,90,97,98,94,100,0,A1
16262,31,26,,43,,,,,,,,,,,40,50,5,Dolingadreef
16264,34,1,,,,,,,,,,,,,,30,4,Ouddiemerlaan
16266,23,23,,,20,,,,,,,,,,,35,6,Alexander Dumaslaan
16267,50,22,,,,,,,,,,,,,,50,4,Diemerpolderweg
16269,33,40,30,,,41,,,32,,,,32,,,30,4,Ouddiemerlaan
16270,37,33,37,34,44,33,53,38,38,36,,,34,,,30,4,Ouddiemerlaan
16271,96,99,99,101,103,96,98,98,99,100,99,92,101,96,96,100,0,A1
16274,96,102,99,102,103,97,98,98,100,100,101,95,101,95,95,100,0,A1
16275,37,24,,,21,,,,,,,,,,,30,4,Ouddiemerlaan
16276,19,40,41,,,41,,,42,,,,39,,,35,6,Alexander Dumaslaan
16277,38,24,,,,,,,,,,,,,,30,4,Ouddiemerlaan
16278,22,35,39,34,44,38,53,41,38,38,,,41,,,35,6,Alexander Dumaslaan
16281,95,23,,,,,,,,,,,,,,100,0,A1
16282,18,99,98,101,101,95,98,98,98,99,99,90,100,97,94,35,6,Alexander Dumaslaan
16283,24,23,,,18,,,,,,,,,,,35,6,Alexander Dumaslaan
16291,30,23,,,,,,,,,,,,,,30,4,Ouddiemerlaan
16292,18,15,25,,,41,,,32,,,,20,,,35,6,Alexander Dumaslaan
16293,23,23,,,17,,,,,,,,,,,35,6,Alexander Dumaslaan
16294,11,33,,,,,,,,,,,,,,30,4,Landlust
16296,18,35,,,,,,,,,,,,,,30,4,Landlust
16298,27,21,38,28,29,24,42,28,29,27,28,,32,24,,30,4,Diemerpolderweg
16299,99,25,82,105,102,103,103,104,105,102,104,107,105,103,103,100,0,A1
16300,100,27,89,103,101,103,102,103,104,101,101,105,104,103,104,100,0,A1
16305,48,14,55,,47,,45,,,,59,50,58,47,,50,4,Diemerpolderweg
16306,36,14,38,,37,,38,,,,35,27,31,32,,50,4,Diemerpolderweg
16307,22,21,,27,27,,,,,,,,24,36,,65,4,AnonymousRoadnl14154039
16309,40,14,51,,44,,43,,,,41,38,40,47,,50,4,Diemerpolderweg
16313,28,21,38,29,37,,38,,,,35,21,24,30,,65,4,AnonymousRoadnl14154039
16314,25,21,23,27,29,32,,,16,,32,,24,30,26,65,4,AnonymousRoadnl14154039
16316,30,23,,27,,32,,,,,,,26,38,28,50,4,Vlinderweg
16317,103,25,34,106,106,107,105,107,107,105,106,110,107,108,105,100,0,A1
16318,30,21,38,31,37,,34,,31,41,35,22,28,31,42,65,4,AnonymousRoadnl14154039
16320,27,23,,28,,32,,,,,,,23,34,24,50,4,Vlinderweg
16322,27,28,,28,,27,,,,,,,,41,29,30,4,Heivlinderweg
16323,20,18,,26,,24,,,,,,,,56,20,30,4,Heivlinderweg
16325,102,31,40,106,104,105,105,107,105,105,105,109,107,104,104,100,0,A1
16328,98,99,101,104,103,99,101,99,101,100,104,100,96,98,101,100,0,A1
16332,98,99,102,104,104,99,101,101,101,101,105,99,98,98,101,100,0,A1
16335,98,100,102,104,104,99,101,101,101,101,105,100,98,98,101,100,0,A1
16338,37,32,42,43,51,,35,,42,41,43,42,35,30,,50,4,Diemerpolderweg
16340,49,34,60,49,55,,45,,54,43,50,54,53,57,,50,4,Diemerpolderweg
16342,27,14,,25,,32,,,,,,,,39,25,30,4,Heivlinderweg
16345,98,99,101,104,103,97,99,99,102,100,105,97,98,97,98,100,0,A1
16346,102,23,34,105,107,107,105,107,107,105,106,109,107,108,104,100,0,A1
16352,53,40,60,60,55,,50,,54,55,50,54,56,57,,50,4,Diemerpolderweg
16360,21,13,,26,,25,,,,,,,,31,22,30,4,Heivlinderweg
16366,18,17,,21,,21,,,,,,,,28,16,30,4,Heivlinderweg
16375,28,12,,,,36,,,,,,,,41,,30,4,Heivlinderweg
16396,49,44,,,,,,,,,,,,,,50,4,Diemerpolderweg
16402,51,44,53,45,55,,44,,30,47,50,54,60,54,,50,4,Diemerpolderweg
16414,42,47,,,48,49,44,,,,,21,,,,80,4,Langs de Akker
16441,1,2,,,,,,,,,,,,,,30,7,Kruidenhof
16454,22,12,25,,,,,,,,,,,,23,30,4,Boven Rijkersloot
16463,8,1,,,,,,,,,,,,,,30,7,Kruidenhof
16467,29,1,,,,,,,,,,,,,,30,7,Kruidenhof
16472,18,34,,,,,,,56,,,,,,,50,5,Boven Rijkersloot
16478,19,39,,,,,,,49,,,,,,,50,5,Boven Rijkersloot
16481,14,100,98,100,96,99,98,100,99,100,103,101,99,101,97,30,7,Schelpenhoek
16486,33,27,30,,28,29,,,34,,,31,37,31,31,60,6,Rondehoep West
16489,26,39,,,,,,,46,,,,,,,30,4,Boven Rijkersloot
16507,29,33,33,,31,30,,,29,,,28,39,37,27,30,4,Boven Rijkersloot
16508,37,25,35,,38,,,,29,,,,30,4,32,30,4,Amsteldijk Zuid
16509,30,48,36,,,32,,9,,,,,,37,,30,5,P.J. ter Beekstraat
16511,27,35,,,,,,,,,,26,,,32,30,5,P.J. ter Beekstraat
16516,97,100,101,99,99,102,102,103,103,101,98,101,100,102,98,100,0,Burgemeester van Sonweg
16522,29,100,101,99,100,102,104,103,102,101,99,101,100,103,98,30,4,Boven Rijkersloot
16523,97,100,100,101,96,99,98,100,102,100,101,100,100,101,97,100,0,A9
16528,18,102,101,99,99,101,102,103,103,102,98,100,100,102,98,30,7,Slijkschelp
16529,42,47,,,20,45,,,,,,,,35,,30,4,Amsteldijk Zuid
16530,40,37,,,,,,,,,,32,,,39,30,4,Amsteldijk Zuid
16567,21,14,20,48,37,,29,19,38,42,29,43,25,40,27,80,3,Weteringweg
16533,26,99,100,101,97,101,98,100,100,99,103,100,101,101,98,30,4,Boven Rijkersloot
16548,34,36,,,,,,,,,,30,,,33,30,4,Amsteldijk Zuid
16549,38,33,,,21,36,,,,,,,,35,,30,4,Amsteldijk Zuid
16563,101,29,35,100,105,103,103,104,104,102,104,109,104,110,103,100,0,A1
16564,54,70,32,55,66,,63,60,65,61,59,56,75,59,,80,3,Weteringweg
16565,54,57,62,50,67,59,74,,55,53,62,64,66,,71,80,3,Weteringweg
16566,16,9,21,48,35,7,26,,11,,9,53,,19,28,80,3,Weteringweg
16568,24,70,14,35,94,44,31,23,20,57,31,,53,36,17,80,3,AnonymousRoadnl13153849
16569,41,57,41,50,39,52,57,,26,42,53,42,60,,45,80,3,Weteringweg
16570,37,18,13,57,41,,50,53,53,44,52,57,42,45,,80,3,Weteringweg
16576,58,64,56,,67,,56,,,,43,55,58,66,,80,4,Diemerpolderweg
16578,57,64,,59,49,72,71,,,102,55,73,61,72,,100,3,AnonymousRoadnl13153843
16579,41,43,40,57,26,,68,,44,23,,,41,49,56,70,3,Diemerpolderweg
16580,56,70,63,62,70,71,52,,59,64,76,60,58,66,66,70,3,Diemerpolderweg
16581,24,23,19,,53,,10,,,,31,26,13,50,,80,4,Diemerpolderweg
16583,60,66,56,,65,,57,,,,43,55,58,66,,80,4,Diemerpolderweg
16587,64,83,77,64,,62,,,65,,78,,,,77,100,3,AnonymousRoadnl13153849
16588,23,11,,23,32,22,47,,,102,17,73,55,29,,80,3,AnonymousRoadnl13153843
16589,100,103,102,106,103,102,100,102,104,101,106,101,101,103,103,100,0,A1
16590,100,29,35,101,103,102,102,104,103,102,103,107,105,105,103,100,0,A1
16591,51,50,45,57,48,58,49,,50,62,53,60,54,59,64,80,3,AnonymousRoadnl13153843
16592,46,70,67,57,68,38,61,,38,63,40,45,63,40,35,80,3,Weteringweg
16593,22,11,13,61,34,,46,,34,26,18,59,10,51,38,80,3,Weteringweg
16594,41,70,29,50,48,38,61,,31,63,35,37,53,37,32,80,3,Weteringweg
16595,31,11,30,61,35,,46,,35,31,18,59,13,44,42,80,3,Weteringweg
16596,42,82,59,62,,44,,,42,,54,,,,62,100,3,AnonymousRoadnl13153849
